0,1,2,3,4,5,6,7,8,9,10
003,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,5,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΗΡΑΚΛΕΙΟ,1,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΑΤΩ ΑΧΑΡΝΑΙ,1,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΗΦΙΣΙΑΣ,1,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΜΑΓΟΥΛΑ,4,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,3,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΙΡΑΙΑΣ,2,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΝΤΕΛΗΣ,3,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΤΑΥΡΟΣ,3,,,2025-05-24 07:58:11,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
004,TRAM,20,,,2025-05-24 07:57:04,2025-05-24 01:00:00,2025-05-23,2025-05-24,ΤΡΑΜ,Boarding
001,UKN,966,,,2025-05-24 07:54:47,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,61,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,142,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,8,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,124,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,147,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,91,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,110,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,128,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΑΕΡΟΔΡΟΜΙΟ,63,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΙΓΑΛΕΩ,377,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΚΡΟΠΟΛΗ,417,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΛΙΜΟΣ,53,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΜΠΕΛΟΚΗΠΟΙ,318,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΝΘΟΥΠΟΛΗ,86,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΝΩ ΠΑΤΗΣΙΑ,64,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΑΡΓΥΡΟΥΠΟΛΗ,105,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΤΤΙΚΗ,656,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΒΙΚΤΩΡΙΑ,281,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΔΑΦΝΗ,185,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,517,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,139,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΕΘΝΙΚΗ ΑΜΥΝΑ,86,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΕΙΡΗΝΗ,42,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΕΛΑΙΩΝΑΣ,37,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΕΛΛΗΝΙΚΟ,137,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΕΥΑΓΓΕΛΙΣΜOΣ,414,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΗΛΙΟΥΠΟΛΗ,97,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΗΡΑΚΛΕΙΟ,172,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΘΗΣΕΙΟ,252,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΛΛΙΘΕΑ,137,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤ,32,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤΕΧΑΚΗ,106,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΚΑΤΩ ΠΑΤΗΣΙΑ,151,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΕΡΑΜΕΙΚΟΣ,860,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΚΗΦΙΣΙΑ,154,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΟΡΥΔΑΛΛΟΣ,210,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΚΟΡΩΠΙ,8,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΝΙΑΤΙΚΑ,67,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΡΟΥΣΙ,133,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΜΕΓΑΡΟ ΜΟΥΣΙΚΗΣ,419,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΕΤΑΞΟΥΡΓΕΙΟ,261,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΜΟΝΑΣΤΗΡΑΚΙ,1331,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΟΣΧΑΤΟ,88,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΑ ΙΩΝΙΑ,74,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΟΣ ΚΟΣΜΟΣ,208,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,133,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΝΙΚΑΙΑ,88,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,106,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΟΜOΝΟΙΑ,478,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΠΑΛΛΗΝΗ,4,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝOΡΜΟΥ,285,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝΕΠΙΣΤΗΜΙΟ,320,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΙΡΑΙΑΣ,400,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΠΕΡΙΣΣOΣ,71,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΤΕΡΙ,116,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΤΡΑΛΩΝΑ,136,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,27,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,95,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,96,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΓΓΡΟΥ ΦΙΞ,364,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΝΤΑΓΜΑ,1199,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,79,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,141,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΧΑΛΑΝΔΡΙ,50,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΧΟΛΑΡΓOΣ,118,,,2025-05-24 07:55:55,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
003,ΑΕΡΟΔΡΟΜΙΟ,37,,,2025-05-24 07:58:11,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΘΗΝΑ,1,,,2025-05-24 07:58:11,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,2,,,2025-05-24 07:58:11,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΑΤΩ ΑΧΑΡΝΑΙ,1,,,2025-05-24 07:58:11,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΗΦΙΣΙΑΣ,1,,,2025-05-24 07:58:11,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΝΤΕΛΗΣ,1,,,2025-05-24 07:58:11,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
004,TRAM,21,,,2025-05-24 07:57:04,2025-05-24 02:00:00,2025-05-23,2025-05-24,ΤΡΑΜ,Boarding
001,UKN,601,,,2025-05-25 07:50:48,2025-05-24 03:00:00,2025-05-24,2025-05-25,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,29,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,71,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,48,,,2025-05-25 07:52:01,2025-05-24 03:00:00,2025-05-24,2025-05-25,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,46,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,69,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,33,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,43,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,41,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΑΙΓΑΛΕΩ,171,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΚΡΟΠΟΛΗ,177,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΛΙΜΟΣ,25,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΜΠΕΛΟΚΗΠΟΙ,174,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΝΘΟΥΠΟΛΗ,27,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΝΩ ΠΑΤΗΣΙΑ,38,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΑΡΓΥΡΟΥΠΟΛΗ,45,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΤΤΙΚΗ,299,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΒΙΚΤΩΡΙΑ,107,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΔΑΦΝΗ,64,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,246,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,52,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΕΘΝΙΚΗ ΑΜΥΝΑ,54,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΕΙΡΗΝΗ,6,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΕΛΑΙΩΝΑΣ,32,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΕΛΛΗΝΙΚΟ,63,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΕΥΑΓΓΕΛΙΣΜOΣ,223,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΗΛΙΟΥΠΟΛΗ,49,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΗΡΑΚΛΕΙΟ,65,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΘΗΣΕΙΟ,145,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΛΛΙΘΕΑ,38,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤ,7,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤΕΧΑΚΗ,30,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΚΑΤΩ ΠΑΤΗΣΙΑ,50,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΕΡΑΜΕΙΚΟΣ,394,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΚΗΦΙΣΙΑ,97,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΚΟΡΥΔΑΛΛΟΣ,92,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΝΙΑΤΙΚΑ,28,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΡΟΥΣΙ,49,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΜΕΓΑΡΟ ΜΟΥΣΙΚΗΣ,152,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΕΤΑΞΟΥΡΓΕΙΟ,101,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΜΟΝΑΣΤΗΡΑΚΙ,969,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΜΟΣΧΑΤΟ,33,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΑ ΙΩΝΙΑ,27,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΟΣ ΚΟΣΜΟΣ,76,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,53,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΝΙΚΑΙΑ,34,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,50,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΟΜOΝΟΙΑ,252,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΠΑΝOΡΜΟΥ,151,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝΕΠΙΣΤΗΜΙΟ,260,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΙΡΑΙΑΣ,91,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΠΕΡΙΣΣOΣ,38,,,2025-05-25 07:52:01,2025-05-24 03:00:00,2025-05-24,2025-05-25,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΤΕΡΙ,64,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΤΡΑΛΩΝΑ,61,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,25,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,45,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,20,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΓΓΡΟΥ ΦΙΞ,235,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΝΤΑΓΜΑ,819,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,28,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,38,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 1,Boarding
002,ΧΑΛΑΝΔΡΙ,30,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΧΟΛΑΡΓOΣ,54,,,2025-05-24 07:55:55,2025-05-24 03:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
004,TRAM,48,,,2025-05-25 07:53:11,2025-05-24 03:00:00,2025-05-24,2025-05-25,ΤΡΑΜ,Boarding
001,UKN,273,,,2025-05-25 07:50:48,2025-05-24 04:00:00,2025-05-24,2025-05-25,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,23,,,2025-05-24 07:55:55,2025-05-24 04:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,37,,,2025-05-24 07:55:55,2025-05-24 04:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,31,,,2025-05-25 07:52:01,2025-05-24 04:00:00,2025-05-24,2025-05-25,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,18,,,2025-05-24 07:55:55,2025-05-24 04:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,33,,,2025-05-24 07:55:55,2025-05-24 04:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,20,,,2025-05-24 07:55:55,2025-05-24 04:00:00,2025-05-23,2025-05-24,ΓΡΑΜΜΉ 2,Boarding
